KADAI_CODE,TANGEN_NAME
5121706030010027,中二６月号国語
5121707010010125,中二７月号英語
5121707010010229,中二７月号英語
5121707020010122,中二７月号数学
5121707020020120,中二７月号数学
5121707020010226,中二７月号数学
5121707030010026,中二７月号国語
5121709010010123,中二９月号英語
5121709010010227,中二９月号英語
5121709020010121,中二９月号数学
5121709020020128,中二９月号数学
5121709020010224,中二９月号数学
5121709030010024,中二９月号国語
5121710010010129,中二１０月号英語
5121710010010222,中二１０月号英語
5121710020010126,中二１０月号数学
5121710020020123,中二１０月号数学
5121710020010220,中二１０月号数学
5121710030010020,中二１０月号国語
5121711010010128,中二１１月号英語
5121711010010221,中二１１月号英語
5121711020010125,中二１１月号数学
5121711020020122,中二１１月号数学
5121711020010229,中二１１月号数学
5121711030010029,中二１１月号国語
5121712010010127,中二１２月号英語
5121712010010221,中二１２月号英語
5121712020010124,中二１２月号数学
5121712020020121,中二１２月号数学
5121712020010228,中二１２月号数学
5121712030010028,中二１２月号国語
5121801010010124,中二１月号英語
5121801010010228,中二１月号英語
5121801020010121,中二１月号数学
5121801020020129,中二１月号数学
5121801020010225,中二１月号数学
5121801030010025,中二１月号国語
5121802010010123,中二２月号英語
5121802010010227,中二２月号英語
5121802020010121,中二２月号数学
5121802020020128,中二２月号数学
5121802020010224,中二２月号数学
5121802030010024,中二２月号国語
5231704010010025,中三４月号英語
5231704020010022,中三４月号数学
5231704030010020,中三４月号国語
5231705010010024,中三５月号英語
5231705020010021,中三５月号数学
5231705030010029,中三５月号国語
5231706010010023,中三６月号英語
5231706020010021,中三６月号数学
5231706030010028,中三６月号国語
5231707010010022,中三７月号英語
5231707020010020,中三７月号数学
5231707030010027,中三７月号国語
5231709010010021,中三９月号英語
5231709020010028,中三９月号数学
5231709030010025,中三９月号国語
5231710010010026,中三１０月号英語
5231710020010023,中三１０月号数学
5231710030010021,中三１０月号国語
5231711010010025,中三１１月号英語
5231711020010022,中三１１月号数学
5231711030010020,中三１１月号国語
5231712010010024,中三１２月号英語
5231712020010021,中三１２月号数学
5231712030010029,中三１２月号国語
5231801010010021,中三１月号英語
5231801020010029,中三１月号数学
5231801030010026,中三１月号国語
5231802010010021,中三２月号英語
5231802020010028,中三２月号数学
5231802030010025,中三２月号国語
5031710010010029,中三１０月号英語
5031710010020026,中三１０月号英語
5031710010030023,中三１０月号英語
5031710020010026,中三１０月号数学
5031710020020023,中三１０月号数学
5031710020030021,中三１０月号数学
5031710030010023,中三１０月号国語
5031710030020021,中三１０月号国語
5031710030030028,中三１０月号国語
5031712030010021,中三１２月号小論
5031801010980028,中三１月号英語　東京
5031801020980025,中三１月号数学
5031801030980022,中三１月号国語
5031801010990025,中三１月号英語　東京
5031801020990022,中三１月号数学
5031801030990020,中三１月号国語
5001704041510025,理科１５１
5001704041520022,理科１５２
5001704041530020,理科１５３
5001704041540027,理科１５４
5001704041550024,理科１５５
5001704041560021,理科１５６
5001704041570029,理科１５７
5001704041580026,理科１５８
5001704041590023,理科１５９
5001704041600021,理科１６０
5001704041610029,理科１６１
5001704041620026,理科１６２
5001704041630023,理科１６３
5001704041640021,理科１６４
5001704041650028,理科１６５
5001704041660025,理科１６６
5001704041670022,理科１６７
5001704041680020,理科１６８
5001704041690027,理科１６９
5001704041700025,理科１７０
5001704041710022,理科１７１
5001704041720020,理科１７２
5001704041730027,理科１７３
5001704041740024,理科１７４
5001704054510020,社会４５１
5001704054520027,社会４５２
5001704054530024,社会４５３
5001704054540021,社会４５４
5001704054550029,社会４５５
5001704054560026,社会４５６
5001704054570023,社会４５７
5001704054580021,社会４５８
5001704054590028,社会４５９
5001704054600026,社会４６０
5001704054610023,社会４６１
5001704054620021,社会４６２
5001704054710027,社会４７１
5001704054720024,社会４７２
5001704054730021,社会４７３
5001704054740029,社会４７４
5001704054750026,社会４７５
5001704054760023,社会４７６
5001704054770021,社会４７７
5001704054780028,社会４７８
5001704054810021,社会４８１
5001704054820028,社会４８２
5001704054830025,社会４８３
5001704054840022,社会４８４
5031801010960023,中三１月号英語　大阪
5031801010970021,中三１月号英語　大阪　
5031709040010025,中三１０月号英語
5031709050010022,中三９月号社会
5031710010040021,中三１０月号英語
5031710010050028,中三１０月号英語
5031710010060025,中三１０月号英語
5031710020040028,中三１０月号数学
5031710030040025,中三１０月号国語
5011804010010027,中一０４月号英語
